blueWins,blueFirstBlood,exblueWardsPlaced,exblueWardsDestroyed,exblueKills,exblueDeaths,exblueAssists,exblueDragons,exblueHeralds,exblueTowersDestroyed,exblueTotalGold,exblueAvgLevel,exblueTotalExperience,exblueTotalMinionsKilled,exblueTotalJungleMinionsKilled,exblueCSPerMin,exblueGoldPerMin
0,0,0,3,0,0,-3,-1,1,0,474,0.39999999999999947,393,34,12,3.400000000000002,47.40000000000009
0,1,2,0,6,-6,3,0,0,0,1863,0.0,328,-2,-17,-0.1999999999999993,186.30000000000018
0,0,23,-1,-6,6,-6,-1,0,0,-3846,-0.40000000000000036,-2306,-53,-4,-5.300000000000001,-384.60000000000014
0,0,-4,0,-2,2,-4,-1,0,0,-2373,-0.20000000000000018,-1592,-23,-29,-2.3000000000000007,-237.29999999999995
1,0,1,-3,1,-1,5,1,0,0,218,-0.20000000000000018,-204,-5,-6,-0.5,21.799999999999955
1,1,11,1,2,-2,2,0,0,0,2208,0.6000000000000005,1929,20,19,2.0,220.79999999999995
0,0,27,-2,-2,2,-7,1,0,0,-1440,0.0,-373,-24,12,-2.400000000000002,-144.0
0,0,13,-3,-2,2,6,1,0,0,-845,-0.39999999999999947,-1743,-24,-32,-2.400000000000002,-84.5
0,0,4,-3,-4,4,-7,-1,0,0,-2635,-0.5999999999999996,-2694,-68,4,-6.800000000000001,-263.5
1,0,17,1,5,-5,7,1,1,0,2817,0.5999999999999996,2414,17,-5,1.6999999999999993,281.70000000000005
1,0,-3,1,4,-4,1,1,1,0,2812,0.20000000000000018,2497,-3,15,-0.3000000000000007,281.20000000000005
0,0,-7,-1,-5,5,-8,-1,0,0,-3864,-0.6000000000000005,-2759,-45,-4,-4.5,-386.4000000000001
1,0,-2,0,-1,1,1,1,0,0,334,0.40000000000000036,955,3,16,0.3000000000000007,33.399999999999864
1,1,-4,2,1,-1,-3,1,0,0,1909,0.5999999999999996,2436,50,4,5.0,190.89999999999986
0,1,-19,0,0,0,-1,0,0,0,-346,-0.20000000000000018,-358,27,-23,2.6999999999999993,-34.600000000000136
1,1,11,-2,10,-10,9,-1,0,0,5802,1.3999999999999995,5396,63,23,6.299999999999997,580.2
1,1,2,-1,2,-2,1,1,0,0,1085,0.40000000000000036,1048,8,-1,0.8000000000000007,108.5
0,1,20,1,-7,7,-5,1,0,0,-2383,-0.6000000000000005,-1807,15,-3,1.5,-238.29999999999995
1,0,15,3,-1,1,-1,0,1,0,306,0.40000000000000036,1895,6,12,0.5999999999999979,30.59999999999991
0,1,0,-3,-2,2,-1,-1,0,0,-1568,-0.40000000000000036,-1850,-6,-20,-0.6000000000000014,-156.79999999999995
1,0,-22,1,-2,2,-10,1,-1,0,-1419,-0.20000000000000018,-1156,7,4,0.6999999999999993,-141.9000000000001
1,1,9,4,4,-4,3,-1,1,0,2263,0.39999999999999947,1634,9,-8,0.8999999999999986,226.29999999999995
1,1,0,0,4,-4,7,-1,0,0,1374,0.40000000000000036,1225,13,-8,1.3000000000000007,137.4000000000001
1,0,-48,3,10,-10,17,1,0,0,4301,0.8000000000000007,3444,15,-4,1.5,430.0999999999999
1,1,-2,-3,5,-5,3,0,0,0,3905,0.7999999999999998,3713,39,2,3.8999999999999986,390.5
1,0,-1,0,-5,5,-5,-1,0,0,-2919,-0.40000000000000036,-2318,-13,-9,-1.3000000000000007,-291.9000000000001
1,1,7,-5,6,-6,8,1,0,0,2923,0.6000000000000005,2787,23,11,2.3000000000000007,292.3000000000002
0,0,4,-2,-3,3,-6,-1,-1,0,-1059,-0.20000000000000018,-951,-4,6,-0.3999999999999986,-105.89999999999986
0,0,-2,-1,-2,2,-4,-1,1,0,-406,0.0,-14,35,-4,3.5,-40.600000000000136
1,0,5,1,4,-4,5,1,0,0,1143,0.0,1251,22,-16,2.1999999999999993,114.29999999999995
1,0,42,1,2,-2,4,-1,0,0,736,-0.20000000000000018,266,20,12,2.0,73.59999999999991
0,1,-2,-1,-9,9,-9,-1,0,0,-4816,-0.6000000000000005,-3750,-63,20,-6.299999999999997,-481.5999999999999
1,0,-18,-1,5,-5,1,1,1,0,3977,1.1999999999999993,3949,28,25,2.8000000000000007,397.70000000000005
1,0,-2,3,4,-4,6,-1,0,0,3026,0.5999999999999996,3357,43,0,4.300000000000001,302.5999999999999
0,0,6,1,-8,8,-14,1,0,0,-4262,-0.40000000000000036,-2426,-34,11,-3.3999999999999986,-426.20000000000005
0,1,3,-1,3,-3,4,-1,1,1,2476,0.0,772,-21,-7,-2.1000000000000014,247.5999999999999
0,0,-24,0,-6,6,-7,-1,-1,0,-3545,-0.8000000000000007,-3206,-7,-14,-0.6999999999999993,-354.5
0,0,-14,0,-5,5,-8,-1,1,0,-4324,-0.5999999999999996,-2979,-40,-6,-4.0,-432.39999999999986
1,0,2,1,-1,1,1,1,0,0,-496,-0.20000000000000018,-837,5,17,0.5,-49.600000000000136
0,0,1,1,-2,2,-1,-1,0,0,-1620,-0.40000000000000036,-1442,15,-24,1.5,-162.0
1,1,4,-1,-4,4,-4,-1,0,0,-1334,-0.40000000000000036,-1607,3,4,0.3000000000000007,-133.4000000000001
0,1,21,-5,1,-1,-5,0,0,0,-796,0.20000000000000018,-217,-21,-12,-2.1000000000000014,-79.59999999999991
1,1,22,-15,4,-4,0,1,0,0,1398,0.6000000000000005,1804,5,-16,0.5,139.80000000000018
1,1,-1,2,2,-2,1,0,0,0,3005,0.5999999999999996,1938,32,31,3.1999999999999993,300.5
0,1,0,0,-5,5,-4,0,0,0,-3156,-0.40000000000000036,-3287,-16,-14,-1.6000000000000014,-315.60000000000014
1,0,5,-4,-2,2,-4,1,1,0,-473,0.40000000000000036,383,22,9,2.1999999999999993,-47.299999999999955
0,0,-8,2,-5,5,-8,0,-1,0,-3397,-0.5999999999999996,-2282,-29,-13,-2.8999999999999986,-339.70000000000005
0,0,27,-1,-3,3,-7,-1,0,0,-1937,-0.20000000000000018,-1514,18,-31,1.8000000000000007,-193.69999999999982
1,1,22,4,6,-6,7,0,0,0,3765,0.40000000000000036,2661,25,1,2.5,376.5
0,1,-3,-1,3,-3,2,1,-1,0,384,0.0,-690,-26,4,-2.6000000000000014,38.40000000000009
1,1,0,-3,6,-6,8,1,0,0,2708,0.0,682,-7,-7,-0.6999999999999993,270.79999999999995
0,1,-1,4,-4,4,-4,0,0,0,-2427,-0.20000000000000018,-1462,-15,-10,-1.5,-242.70000000000005
1,1,-30,1,3,-3,5,1,0,0,1901,0.40000000000000036,684,34,-23,3.3999999999999986,190.0999999999999
1,0,22,-1,5,-5,7,1,-1,0,2480,0.40000000000000036,1699,14,20,1.3999999999999986,248.0
0,0,2,-4,-9,9,-13,-1,1,0,-3581,-0.40000000000000036,-2467,-29,21,-2.900000000000002,-358.0999999999999
1,1,20,1,5,-5,9,1,1,0,2911,0.40000000000000036,1378,-12,3,-1.1999999999999993,291.10000000000014
0,0,0,-1,-3,3,-2,-1,1,0,-1245,-0.20000000000000018,-1370,-17,-3,-1.7000000000000028,-124.5
0,0,1,2,2,-2,2,1,-1,0,166,-0.20000000000000018,-497,3,-3,0.3000000000000007,16.600000000000136
0,0,-5,5,-5,5,-4,0,0,-1,-6309,-0.7999999999999998,-3115,-101,8,-10.100000000000001,-630.9000000000001
0,0,-125,0,-6,6,-1,-1,0,0,-2047,-0.7999999999999998,-2555,6,-17,0.5999999999999979,-204.70000000000005
0,1,-4,1,-1,1,2,-1,0,0,-1464,-0.20000000000000018,-1509,-25,-7,-2.5,-146.39999999999986
1,1,-26,1,2,-2,0,1,1,0,874,-0.20000000000000018,-302,2,0,0.1999999999999993,87.40000000000009
0,1,-27,2,-3,3,-6,1,0,0,-627,0.0,183,7,19,0.6999999999999993,-62.700000000000045
0,0,4,0,0,0,1,0,0,0,-334,0.0,-292,-24,8,-2.400000000000002,-33.40000000000009
0,1,3,-1,-1,1,-8,1,0,0,449,0.20000000000000018,1210,63,4,6.300000000000001,44.90000000000009
0,0,-7,2,-3,3,-8,0,0,0,-780,0.0,-73,9,17,0.8999999999999986,-78.0
0,0,2,2,-2,2,-3,0,1,0,-205,0.40000000000000036,1064,17,33,1.6999999999999993,-20.5
0,0,0,4,-1,1,0,0,0,0,-1731,-0.20000000000000018,-1585,-42,4,-4.199999999999999,-173.0999999999999
0,0,-13,-1,1,-1,-2,1,0,0,947,-0.20000000000000018,-188,25,5,2.5,94.70000000000005
0,1,-2,0,-1,1,5,-1,0,0,-713,0.0,-1111,8,-13,0.8000000000000007,-71.29999999999995
1,1,2,-1,-1,1,-1,1,0,0,1171,-0.40000000000000036,-1140,16,10,1.6000000000000014,117.09999999999991
0,1,-6,-1,-2,2,-1,-1,0,0,-459,-0.39999999999999947,-307,-5,12,-0.5,-45.90000000000009
1,1,8,1,6,-6,8,-1,0,0,2673,0.6000000000000005,1388,-7,-20,-0.7000000000000028,267.29999999999995
1,1,3,1,2,-2,7,1,0,0,-251,-0.40000000000000036,-1675,-14,-12,-1.4000000000000021,-25.09999999999991
0,1,14,-2,3,-3,3,-1,-1,0,534,0.40000000000000036,634,-32,-9,-3.1999999999999993,53.40000000000009
0,0,0,-2,-6,6,-5,1,0,0,-4005,-0.8000000000000007,-2248,-60,13,-6.0,-400.5
1,1,-2,-1,-2,2,-4,1,1,0,-318,0.20000000000000018,86,23,20,2.299999999999997,-31.800000000000182
0,1,-3,2,3,-3,2,-1,1,0,2682,0.6000000000000005,2118,38,9,3.8000000000000007,268.20000000000005
0,1,2,3,1,-1,3,1,0,0,2092,0.5999999999999996,1763,53,-1,5.299999999999997,209.19999999999982
1,0,2,-2,3,-3,3,0,0,0,2300,0.20000000000000018,2148,41,9,4.100000000000001,230.0
1,1,-1,-1,3,-3,-1,1,0,0,2642,0.40000000000000036,1346,53,-10,5.300000000000001,264.20000000000005
1,1,2,2,1,-1,4,-1,0,0,2833,-0.20000000000000018,220,64,-21,6.400000000000002,283.29999999999995
0,1,0,3,0,0,0,-1,0,0,-336,-0.40000000000000036,-1059,0,-31,0.0,-33.59999999999991
0,0,1,-1,-7,7,-5,1,0,-1,-5136,-1.0,-3713,-75,9,-7.5,-513.5999999999999
1,0,1,0,6,-6,0,0,0,0,1872,0.8000000000000007,3579,23,4,2.3000000000000007,187.20000000000005
0,0,1,0,-2,2,-4,1,-1,-1,-1048,0.0,-450,-19,16,-1.9000000000000021,-104.79999999999995
1,0,-26,0,-1,1,-7,1,0,0,-88,0.0,-932,20,-2,2.0,-8.799999999999955
1,0,-3,0,-5,5,-1,0,0,0,-1427,-0.20000000000000018,-1008,-19,28,-1.9000000000000021,-142.69999999999982
1,0,3,-3,-3,3,-9,0,1,0,-2440,0.0,-1603,-39,-3,-3.8999999999999986,-244.0
0,1,9,-1,-4,4,-8,-1,0,0,-1614,-0.6000000000000005,-2256,14,-17,1.3999999999999986,-161.4000000000001
1,0,-4,3,-3,3,-4,1,0,0,-1075,0.0,73,21,9,2.099999999999998,-107.5
1,1,39,-1,-1,1,-8,1,1,0,-1799,0.0,-1304,-6,-4,-0.6000000000000014,-179.9000000000001
1,1,4,3,9,-9,8,1,0,0,3296,1.0,3231,0,1,0.0,329.5999999999999
1,0,-5,1,-3,3,-2,-1,0,0,-1942,0.20000000000000018,57,-35,20,-3.5,-194.20000000000005
1,1,1,2,4,-4,7,1,0,0,2013,0.20000000000000018,247,17,-29,1.7000000000000028,201.29999999999995
1,1,-8,4,4,-4,4,1,1,0,3574,0.20000000000000018,1210,55,7,5.5,357.4000000000001
1,1,-15,2,10,-10,4,1,-1,0,6000,1.0,5033,104,-20,10.400000000000002,600.0
0,0,7,-3,-4,4,-7,0,-1,0,-3128,-0.5999999999999996,-2320,-39,-10,-3.8999999999999986,-312.79999999999995
1,0,-3,2,0,0,-1,1,1,0,1229,0.20000000000000018,1059,54,0,5.399999999999999,122.90000000000009
0,1,4,1,-5,5,-3,-1,1,0,1285,0.40000000000000036,1300,96,7,9.599999999999998,128.5
0,0,26,-13,-5,5,-2,-1,0,0,-3274,-0.40000000000000036,-1385,-62,12,-6.199999999999999,-327.4000000000001
0,0,-1,2,-3,3,-8,-1,0,0,-1770,0.20000000000000018,325,21,1,2.099999999999998,-177.0
1,1,35,-2,5,-5,10,1,0,0,1892,0.20000000000000018,890,-39,3,-3.8999999999999986,189.20000000000005
0,1,0,3,1,-1,2,0,0,0,525,0.20000000000000018,902,7,0,0.6999999999999993,52.5
0,1,-4,4,-1,1,0,1,0,0,-415,-0.40000000000000036,-498,8,-4,0.7999999999999972,-41.5
1,0,-5,1,-4,4,-3,-1,0,0,-1751,-0.20000000000000018,-1585,5,-8,0.5,-175.0999999999999
1,1,-5,0,8,-8,4,-1,1,1,4453,0.0,2458,5,10,0.5,445.29999999999995
0,1,-12,-2,5,-5,8,1,0,0,1393,0.20000000000000018,441,-25,4,-2.5,139.29999999999995
1,0,1,0,1,-1,-6,1,1,0,534,0.0,154,56,-23,5.600000000000001,53.40000000000009
0,1,3,1,-9,9,-16,-1,0,0,-3301,-0.6000000000000005,-2246,23,1,2.3000000000000007,-330.0999999999999
1,0,3,-2,-3,3,-3,1,1,0,-2022,-0.40000000000000036,-2023,-52,20,-5.199999999999999,-202.20000000000005
0,0,-37,-1,-3,3,-3,-1,0,0,176,0.20000000000000018,-172,50,-9,5.0,17.600000000000136
0,0,-1,3,-3,3,-1,-1,1,0,-458,0.0,-559,-5,0,-0.5,-45.799999999999955
0,1,-34,9,2,-2,6,-1,0,0,676,-0.40000000000000036,-576,-34,7,-3.400000000000002,67.59999999999991
1,0,4,3,2,-2,5,1,-1,0,2536,0.7999999999999998,3339,8,36,0.8000000000000007,253.60000000000014
1,0,13,3,-4,4,1,0,-1,0,-1751,-0.6000000000000005,-2784,-11,-14,-1.1000000000000014,-175.10000000000014
1,0,1,-2,-3,3,-1,-1,-1,0,-1516,0.0,-1467,-3,-2,-0.3000000000000007,-151.5999999999999
0,1,-1,0,-4,4,0,0,0,0,-2566,-0.39999999999999947,-2246,-66,1,-6.600000000000001,-256.5999999999999
0,1,69,1,-4,4,1,-1,0,0,-2023,-0.40000000000000036,-2678,-25,-13,-2.5,-202.30000000000018
0,0,-2,-1,-1,1,-4,0,1,0,-276,0.0,179,33,3,3.3000000000000007,-27.600000000000136
1,1,6,3,3,-3,2,1,1,0,1574,0.40000000000000036,1834,11,17,1.1000000000000014,157.39999999999986
1,0,7,0,3,-3,9,-1,0,0,2378,0.40000000000000036,2190,26,-2,2.599999999999998,237.79999999999995
0,1,4,1,-5,5,-6,-1,-1,0,-3223,-0.40000000000000036,-2518,-40,-20,-4.0,-322.29999999999995
0,0,-22,-2,0,0,-1,-1,0,0,808,0.0,1415,24,7,2.400000000000002,80.79999999999995
1,1,23,0,6,-6,2,0,0,0,3803,0.5999999999999996,2825,37,-6,3.6999999999999993,380.3000000000002
0,0,-2,2,-6,6,-4,-1,0,0,-3360,-0.40000000000000036,-1842,-34,-8,-3.400000000000002,-336.0
1,0,-5,1,4,-4,8,0,-1,0,2397,0.40000000000000036,1405,-5,20,-0.5,239.70000000000005
0,1,4,-5,-3,3,-2,0,0,0,-883,-0.40000000000000036,-1828,30,8,3.0,-88.29999999999995
0,1,-26,-1,-3,3,-4,-1,-1,0,-2638,-0.39999999999999947,-2478,-2,-24,-0.20000000000000284,-263.79999999999995
1,1,1,3,11,-11,11,0,0,0,5035,1.2000000000000002,5420,-5,16,-0.5,503.5
0,1,3,0,-3,3,-2,-1,-1,0,-1003,0.0,-899,17,1,1.6999999999999993,-100.29999999999995
0,1,0,-1,-3,3,-6,-1,0,0,-1963,-0.40000000000000036,-1151,2,4,0.1999999999999993,-196.29999999999995
0,0,20,-1,-1,1,-1,-1,0,0,-1071,-0.20000000000000018,-1471,-27,11,-2.6999999999999993,-107.10000000000014
1,1,2,0,1,-1,2,0,0,0,897,0.0,1090,-10,21,-1.0,89.70000000000005
1,1,-2,3,3,-3,2,1,1,0,1946,0.0,1292,15,10,1.5,194.5999999999999
0,0,5,-2,0,0,-1,-1,1,0,-219,-0.40000000000000036,-1440,10,-4,1.0,-21.90000000000009
1,1,3,5,2,-2,0,0,0,0,1588,0.0,1331,26,-10,2.599999999999998,158.79999999999995
0,0,0,0,-4,4,-3,-1,0,0,-1889,0.0,-723,5,-7,0.5,-188.9000000000001
1,0,2,1,-2,2,-2,1,0,0,-720,0.0,432,-28,36,-2.8000000000000007,-72.0
0,1,-3,0,-9,9,-6,-1,-1,0,-2388,-0.5999999999999996,-1978,15,12,1.5,-238.79999999999995
0,0,0,-2,-10,10,-9,-1,0,0,-5668,-1.0,-4786,-51,2,-5.100000000000001,-566.8
1,0,2,-1,-1,1,-3,1,0,0,527,0.20000000000000018,1493,62,10,6.199999999999999,52.700000000000045
1,1,-36,-2,2,-2,-1,-1,1,0,1496,0.0,-730,41,-2,4.099999999999998,149.5999999999999
0,0,-2,3,-6,6,-8,-1,-1,0,-4245,-0.5999999999999996,-3073,-51,-8,-5.100000000000001,-424.5
0,1,-1,5,5,-5,9,1,-1,0,3386,0.7999999999999998,2410,-22,-14,-2.1999999999999993,338.5999999999999
0,0,2,0,-5,5,-9,-1,0,0,-3145,-0.6000000000000005,-2166,-35,-5,-3.5,-314.5
0,0,-1,-1,-4,4,-8,1,0,0,-1325,0.0,-15,-12,26,-1.2000000000000028,-132.5
1,0,0,4,-3,3,-2,1,1,0,-1623,0.0,-1144,-12,8,-1.1999999999999993,-162.30000000000018
1,0,-1,-4,0,0,3,1,0,0,1076,0.20000000000000018,759,-2,15,-0.1999999999999993,107.59999999999991
1,0,3,-2,-3,3,3,1,0,0,-1156,0.0,-667,-38,-6,-3.8000000000000007,-115.59999999999991
0,0,4,0,0,0,-3,0,1,0,450,0.0,-9,8,8,0.8000000000000007,45.0
1,1,-1,0,2,-2,0,0,1,2,4363,1.2000000000000002,4467,82,19,8.200000000000003,436.29999999999995
1,1,0,1,5,-5,7,1,0,0,2262,0.6000000000000005,2885,-8,18,-0.8000000000000007,226.20000000000005
0,1,5,-1,-3,3,-2,0,0,0,-367,-0.40000000000000036,187,7,3,0.6999999999999993,-36.700000000000045
1,0,-2,5,3,-3,5,-1,0,0,1214,0.40000000000000036,2080,4,-27,0.40000000000000213,121.40000000000009
1,1,-2,-1,3,-3,6,1,0,0,1728,0.0,-337,-6,1,-0.6000000000000014,172.79999999999995
1,1,10,-2,1,-1,-1,-1,0,0,959,0.0,917,5,20,0.5,95.90000000000009
1,1,62,-2,0,0,1,-1,1,0,924,0.20000000000000018,323,21,10,2.1000000000000014,92.39999999999986
1,1,2,0,10,-10,11,1,0,0,4544,0.6000000000000005,3126,45,-15,4.5,454.4000000000001
0,0,-19,0,-7,7,-8,1,1,-1,-4847,-0.8000000000000007,-2983,-8,-4,-0.8000000000000007,-484.70000000000005
1,1,61,1,6,-6,15,1,-1,0,1849,0.6000000000000005,669,-4,-10,-0.3999999999999986,184.89999999999986
1,0,-27,2,-4,4,-2,0,0,0,-3891,-0.7999999999999998,-2689,-66,-7,-6.600000000000001,-389.0999999999999
0,1,-6,3,-3,3,-1,-1,0,0,-1314,-0.40000000000000036,-1942,-1,-17,-0.09999999999999787,-131.4000000000001
1,1,-29,-2,4,-4,9,0,0,0,2718,0.40000000000000036,91,7,0,0.6999999999999993,271.79999999999995
0,0,1,4,-5,5,-9,-1,-1,0,-2174,-0.20000000000000018,-1268,-10,-12,-1.0,-217.4000000000001
1,1,-31,10,3,-3,1,1,0,0,1093,0.20000000000000018,720,13,-8,1.3000000000000007,109.30000000000018
1,0,-37,1,1,-1,-5,0,0,0,-215,-0.20000000000000018,-438,-18,10,-1.8000000000000007,-21.5
1,1,-35,-1,1,-1,4,-1,1,0,635,-0.39999999999999947,-1157,-2,-21,-0.1999999999999993,63.5
1,0,4,2,0,0,0,0,-1,-1,120,0.6000000000000005,1209,11,7,1.0999999999999979,12.0
1,0,6,2,1,-1,-1,1,0,0,194,0.40000000000000036,661,-11,24,-1.1000000000000014,19.399999999999864
1,1,-2,2,7,-7,20,1,0,0,3581,0.40000000000000036,1578,25,-1,2.5,358.0999999999999
0,0,-131,0,-7,7,-3,0,0,0,-3622,-0.40000000000000036,-2561,-32,-1,-3.1999999999999993,-362.20000000000005
1,1,29,-2,0,0,-2,1,-1,0,-303,0.0,312,0,-8,0.0,-30.300000000000182
0,0,-4,0,1,-1,-3,1,0,0,-1295,0.0,-305,-51,4,-5.099999999999998,-129.5
0,0,24,1,-4,4,-3,-1,-1,0,-3006,-0.20000000000000018,-1880,-45,0,-4.5,-300.60000000000014
1,1,22,3,1,-1,3,-1,1,0,1090,0.20000000000000018,371,17,4,1.6999999999999993,109.0
1,0,-2,2,1,-1,-1,1,0,0,324,0.5999999999999996,1794,-11,35,-1.1000000000000014,32.40000000000009
1,1,-5,-3,-4,4,-4,-1,0,0,-2025,-0.6000000000000005,-2448,-18,-17,-1.8000000000000007,-202.5
0,1,24,-2,-1,1,-3,-1,0,0,-416,-0.40000000000000036,-907,2,-8,0.1999999999999993,-41.59999999999991
0,1,-28,14,0,0,-3,-1,1,0,62,0.40000000000000036,1154,30,-15,3.0,6.199999999999818
0,1,-20,-2,-2,2,-9,-1,0,0,-67,-0.6000000000000005,-1341,21,20,2.1000000000000014,-6.699999999999818
1,0,5,3,7,-7,9,1,0,0,5163,0.7999999999999998,3968,52,1,5.199999999999999,516.3
1,1,2,4,6,-6,12,1,0,0,2728,0.20000000000000018,1957,2,-3,0.1999999999999993,272.79999999999995
0,0,-27,10,-6,6,-6,1,0,0,-3559,-0.40000000000000036,-1400,-52,9,-5.200000000000003,-355.9000000000001
1,1,22,-4,2,-2,2,1,1,0,184,-0.20000000000000018,-131,-16,-8,-1.5999999999999979,18.399999999999864
0,1,4,-2,-3,3,-2,1,0,0,-2040,-0.5999999999999996,-1012,-18,-14,-1.7999999999999972,-204.0
1,1,-39,0,5,-5,6,1,0,0,2151,0.20000000000000018,726,-14,5,-1.3999999999999986,215.10000000000014
0,0,18,2,-2,2,1,0,0,0,-2452,-0.40000000000000036,-1634,-61,4,-6.1,-245.19999999999982
1,1,23,-1,3,-3,4,1,1,0,3255,0.40000000000000036,2259,31,12,3.1000000000000014,325.5
1,1,19,-1,6,-6,4,-1,0,0,1128,0.0,858,4,-30,0.3999999999999986,112.80000000000018
1,1,9,0,1,-1,4,0,1,1,1909,0.40000000000000036,979,5,19,0.5,190.89999999999986
1,0,3,0,4,-4,1,0,0,0,3397,0.20000000000000018,1493,37,-6,3.6999999999999993,339.70000000000005
0,0,4,-1,-4,4,-11,-1,0,0,-3563,-0.20000000000000018,-1320,-16,-20,-1.6000000000000014,-356.3000000000002
0,1,-2,1,-2,2,-9,1,0,0,-361,0.39999999999999947,1686,17,3,1.7000000000000028,-36.100000000000136
1,0,-21,0,1,-1,-1,0,1,0,-513,0.0,992,-23,3,-2.3000000000000007,-51.299999999999955
1,0,0,4,7,-7,6,0,0,0,4872,1.0,3076,36,14,3.599999999999998,487.20000000000005
0,0,18,1,-1,1,-2,0,1,0,985,0.7999999999999998,2102,19,11,1.8999999999999986,98.5
1,1,-5,1,-4,4,-6,1,-1,0,-1599,-0.20000000000000018,-1870,2,-1,0.1999999999999993,-159.89999999999986
1,0,0,1,7,-7,10,1,0,0,1719,0.40000000000000036,1703,-26,1,-2.599999999999998,171.9000000000001
0,0,-1,0,-5,5,-5,0,-1,0,-2641,-0.40000000000000036,-2207,-35,12,-3.5,-264.10000000000014
0,1,-4,4,-6,6,-9,-1,-1,0,-2846,-0.6000000000000005,-2325,-28,-6,-2.799999999999997,-284.60000000000014
0,0,-15,-1,-7,7,-11,-1,0,0,-3891,-0.8000000000000007,-2276,-12,-22,-1.2000000000000028,-389.0999999999999
1,0,3,-1,9,-9,6,1,0,0,6202,1.0,5368,59,20,5.899999999999999,620.2
1,0,0,1,1,-1,2,0,0,0,2330,0.40000000000000036,2167,34,16,3.400000000000002,233.0
0,1,3,0,2,-2,-2,0,0,0,3089,0.40000000000000036,1750,69,4,6.900000000000002,308.9000000000001
1,0,24,1,1,-1,0,0,0,0,540,0.40000000000000036,867,11,-11,1.1000000000000014,54.0
1,1,29,0,1,-1,1,-1,1,0,508,-0.6000000000000005,-1704,-18,-19,-1.8000000000000007,50.799999999999955
0,1,128,3,3,-3,6,1,0,0,625,0.20000000000000018,-1035,-15,-34,-1.5,62.5
1,1,23,2,3,-3,4,1,0,0,2481,0.40000000000000036,1962,24,8,2.3999999999999986,248.10000000000014
1,1,-4,2,5,-5,4,1,0,0,2796,0.6000000000000005,2669,6,-1,0.6000000000000014,279.60000000000014
1,0,3,4,5,-5,3,1,0,0,2089,0.40000000000000036,2123,-8,5,-0.8000000000000007,208.9000000000001
1,1,-27,-5,-1,1,-2,1,0,0,-608,0.0,-703,-20,15,-2.0,-60.799999999999955
0,1,-2,-1,-2,2,-5,0,0,0,-1923,-0.40000000000000036,-1753,-12,-16,-1.2000000000000028,-192.29999999999995
0,0,-30,-3,0,0,0,-1,0,0,-951,-0.20000000000000018,-546,3,-12,0.29999999999999716,-95.09999999999991
1,1,0,-1,2,-2,2,1,0,0,1428,0.20000000000000018,701,42,-19,4.199999999999999,142.79999999999995
0,1,4,0,3,-3,4,1,-1,0,1131,0.20000000000000018,1145,-35,4,-3.5,113.10000000000014
0,0,28,1,-3,3,-11,0,1,0,-1972,-0.20000000000000018,-1010,-35,13,-3.5,-197.20000000000005
0,1,-22,-1,-2,2,-6,-1,0,0,-2242,-0.20000000000000018,-1819,-58,18,-5.799999999999997,-224.20000000000005
1,1,0,1,3,-3,7,1,-1,0,2287,-0.40000000000000036,-268,35,-20,3.5,228.70000000000005
0,0,5,-1,3,-3,4,0,-1,0,1367,0.6000000000000005,2396,39,8,3.8999999999999986,136.70000000000005
1,1,-5,4,4,-4,4,1,1,0,2580,0.6000000000000005,2954,45,0,4.5,258.0
0,0,81,1,4,-4,12,1,0,0,786,-0.39999999999999947,-562,-46,-8,-4.599999999999998,78.59999999999991
1,1,-19,-1,-1,1,-5,1,1,0,152,0.0,-57,2,36,0.1999999999999993,15.200000000000045
1,1,-25,3,4,-4,6,-1,0,0,2802,0.40000000000000036,281,13,-12,1.3000000000000007,280.20000000000005
0,0,1,-2,-1,1,1,-1,0,0,-1610,-0.39999999999999947,-1393,-15,-12,-1.5,-161.0
1,0,-4,-1,4,-4,1,-1,0,0,1543,0.0,-21,27,-4,2.6999999999999993,154.29999999999995
1,0,1,0,4,-4,3,0,0,0,1915,0.1999999999999993,2606,4,1,0.3999999999999986,191.5
1,0,0,4,1,-1,6,1,0,0,-595,0.0,364,-26,1,-2.6000000000000014,-59.5
0,1,0,0,-1,1,1,0,0,0,-1190,0.0,-911,-17,-13,-1.6999999999999993,-119.0
1,1,-1,-4,4,-4,1,-1,1,0,1820,0.0,806,13,-12,1.3000000000000007,182.0
0,0,-1,0,-3,3,-3,1,1,0,-2630,-0.40000000000000036,-2244,-37,1,-3.6999999999999993,-263.0
1,0,-3,-6,0,0,0,-1,0,0,-1327,-0.20000000000000018,-789,-23,-20,-2.3000000000000007,-132.70000000000005
1,0,2,3,4,-4,7,0,-1,0,1417,0.40000000000000036,1016,-14,-12,-1.4000000000000021,141.70000000000005
0,1,0,-2,0,0,-3,1,0,0,71,0.0,409,13,12,1.3000000000000007,7.100000000000136
1,0,-5,0,1,-1,-2,-1,0,0,17,0.40000000000000036,1052,-8,9,-0.8000000000000007,1.7000000000000455
0,1,3,0,1,-1,3,1,1,0,151,0.0,840,0,-8,0.0,15.100000000000136
1,1,-1,1,7,-7,6,1,-1,0,4817,0.6000000000000005,3220,41,12,4.100000000000001,481.70000000000005
0,0,1,-3,-5,5,-6,-1,0,0,-3400,-0.6000000000000005,-2763,-38,-22,-3.8000000000000007,-340.0
