blueWins,blueFirstBlood,blueActiveWards,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueCSPerMin,blueGoldPerMin,redActiveWards,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin
0,0,9,4,6,0,0,0,6.6,16302,221,43,22.1,1533.9,12,6,10,1,0,0,7,18834,262,64,26.2,1720
0,0,64,1,1,1,0,0,5.8,14164,174,53,17.4,1343.8,15,14,18,0,0,1,7,18649,234,29,23.4,2109.3
1,0,14,4,3,0,0,0,6.8,17281,212,56,21.2,1558.2,11,9,11,0,0,0,7.2,19332,224,54,22.4,1764
1,0,15,5,7,1,0,0,6.6,17550,201,52,20.1,1544.1,15,5,3,0,0,0,6.8,17758,213,64,21.3,1601.6
0,1,12,4,2,0,1,0,7.2,18467,245,61,24.5,1600.2,13,2,1,0,0,0,6.8,17766,212,58,21.2,1423.7
0,1,11,5,8,0,1,0,6.8,18033,220,40,22,1600.9,10,5,8,1,0,0,6.8,17764,185,54,18.5,1546.9
1,0,12,12,15,0,0,0,6.6,16668,186,48,18.6,1810.6,14,9,11,1,0,0,6.8,17110,204,48,20.4,1724.4
1,1,34,6,9,1,0,0,6.6,18428,221,44,22.1,1650.1,12,2,1,0,0,0,6.6,16769,201,40,20.1,1374
0,0,10,3,3,0,0,0,6.8,17721,227,61,22.7,1550.5,82,8,5,1,0,0,7.2,18574,214,44,21.4,1675.4
1,0,31,5,3,0,0,0,7,19145,244,60,24.4,1619.5,15,5,5,1,0,0,7,18490,217,52,21.7,1627
1,1,17,14,12,1,0,0,6.8,18459,230,48,23,2029.4,14,5,6,0,0,0,5.8,13682,178,28,17.8,1448.9
0,0,17,5,3,0,1,0,7,18145,198,59,19.8,1547.5,9,7,11,1,0,0,7,18450,212,52,21.2,1628.5
0,1,120,5,6,0,1,0,7,18154,225,51,22.5,1624.3,14,4,2,0,0,0,6.8,17448,227,47,22.7,1520.9
1,1,10,3,2,0,0,0,6.6,17137,231,50,23.1,1506.5,16,7,6,0,1,0,7.4,19993,260,51,26,1766
1,0,21,1,3,0,0,0,6.8,17258,228,55,22.8,1435.9,11,2,1,1,0,0,6.6,17331,223,48,22.3,1469.3
1,1,13,11,8,1,1,1,7.4,20008,233,44,23.3,1937.7,12,4,4,0,0,0,7,17847,231,44,23.1,1557.1
0,0,32,2,2,0,0,0,6.8,17185,220,37,22,1413.5,10,7,7,0,0,0,7.2,19732,230,58,23,1684.6
1,1,23,8,8,0,0,0,6.8,18315,242,48,24.2,1744.8,16,4,7,0,0,0,6.6,16561,195,46,19.5,1489.7
0,1,47,6,9,1,0,0,6.6,17693,213,48,21.3,1595.8,25,3,3,0,0,0,6.8,18139,254,60,25.4,1589.2
0,0,15,10,13,1,0,0,7.2,18402,213,52,21.3,1828.7,33,5,3,0,0,0,6.8,17675,225,47,22.5,1604.5
0,0,9,2,2,0,1,0,7,17975,252,51,25.2,1553.4,11,5,8,0,0,0,7,18188,231,44,23.1,1642.7
0,0,32,2,2,0,0,0,7,17703,230,56,23,1493.5,16,5,8,1,0,0,7,17855,248,43,24.8,1614.3
1,0,12,12,11,0,0,0,7.2,19387,255,50,25.5,1933.1,14,4,5,1,0,0,6.8,16821,215,50,21.5,1532.8
1,0,12,8,7,1,0,0,7.4,19719,240,43,24,1713.1,10,6,9,0,0,0,7,17570,206,52,20.6,1631.2
1,1,78,9,10,0,0,0,7,18340,230,52,23,1798.3,14,3,1,0,1,0,6.6,16405,183,49,18.3,1397.4
0,0,12,5,5,1,0,0,7,18443,221,58,22.1,1684.2,14,6,6,0,0,0,7.4,19444,247,64,24.7,1710.1
0,1,20,9,13,0,0,0,6.8,17101,212,40,21.2,1756.9,9,6,7,0,0,0,7,17839,180,56,18,1584.1
0,0,13,5,3,0,1,0,6.8,16956,241,48,24.1,1588.2,10,5,6,1,0,0,6.4,16563,207,36,20.7,1540.8
0,1,17,9,8,0,0,0,6.8,17241,202,41,20.2,1704.9,15,3,5,0,0,0,6.8,16913,204,58,20.4,1518.6
0,0,35,1,1,0,0,0,6.8,16451,200,48,20,1355.6,13,7,7,1,0,0,7.2,18757,253,52,25.3,1740.2
0,0,12,1,1,0,0,0,7,18342,227,47,22.7,1469.2,16,3,5,1,0,0,7.2,19934,250,76,25,1706.5
1,0,10,8,10,1,0,0,6.6,16417,204,49,20.4,1700,12,7,5,0,0,0,6.8,16621,209,55,20.9,1678.2
1,1,30,6,7,0,0,0,7.2,18984,235,59,23.5,1720,18,4,5,0,0,0,6.6,17055,215,40,21.5,1499.2
0,0,40,5,2,1,0,0,7.2,18408,217,64,21.7,1540.9,15,7,9,0,0,0,7.2,18781,241,52,24.1,1684.9
0,0,22,10,13,1,0,0,6.4,16235,184,36,18.4,1728.3,12,12,7,0,0,0,6.8,17978,208,68,20.8,1812.8
0,0,13,5,5,0,0,0,6.4,15965,173,47,17.3,1547.7,12,9,12,1,0,0,7,18659,241,43,24.1,1811.2
1,0,51,6,8,1,1,0,7,18897,224,51,22.4,1676.3,33,1,1,0,0,0,6.4,16483,207,56,20.7,1394.6
1,0,11,9,4,1,1,0,7.4,20263,223,70,22.3,1843.4,13,5,3,0,0,0,7.2,17766,226,55,22.6,1562.2
0,0,13,1,2,0,0,0,6.6,16666,218,44,21.8,1373.1,21,6,10,1,0,0,7.2,19425,263,48,26.3,1759.5
1,0,12,5,6,1,0,0,7.4,19984,233,76,23.3,1725.1,14,6,5,0,0,0,7,19029,230,60,23,1691.7
1,1,12,7,5,1,0,0,7,18864,246,44,24.6,1705.1,14,6,8,0,0,0,6.4,16428,196,40,19.6,1514.2
0,1,13,7,6,0,0,0,7,18557,209,44,20.9,1634.6,32,7,7,0,0,0,7.2,18915,182,67,18.2,1669.2
1,1,19,14,14,0,0,0,7.6,21242,249,67,24.9,2109.5,10,4,5,1,0,0,6.2,15846,186,44,18.6,1529.3
1,1,12,6,3,1,0,0,7,18641,228,47,22.8,1643.4,11,4,2,0,0,0,6.6,17593,220,48,22,1534.9
0,1,35,4,2,1,0,0,6.8,18362,197,56,19.7,1583.4,14,11,7,0,0,0,7.4,20169,182,59,18.2,1821.7
1,0,36,8,9,0,1,0,7,18900,214,45,21.4,1696.8,18,9,10,0,0,0,6.6,17005,208,33,20.8,1666.2
0,1,14,5,7,0,0,0,6.8,17005,209,51,20.9,1594.9,17,7,8,1,0,0,7.2,18855,215,71,21.5,1751.7
1,0,15,5,3,1,0,0,6.8,17578,234,56,23.4,1605.6,36,7,13,0,1,0,7,18734,227,52,22.7,1747.5
1,1,26,10,8,0,1,0,6.8,18818,222,52,22.2,1839.2,13,6,5,1,0,0,6.4,17184,213,60,21.3,1612.9
1,1,13,6,9,0,0,0,7.2,18271,230,43,23,1641.5,13,2,2,1,0,0,6.8,17046,217,51,21.7,1504.1
1,0,16,14,21,1,0,0,7.4,20064,220,56,22,1994.8,61,4,4,0,0,0,6.6,16620,205,60,20.5,1564.7
1,1,10,9,6,0,0,0,7,19191,220,54,22,1818.9,15,4,3,0,0,0,6.2,15478,181,52,18.1,1428.4
1,0,13,3,4,0,0,0,6.6,15990,194,42,19.4,1439.8,14,8,9,1,0,0,7,18308,207,51,20.7,1731.7
1,1,15,6,8,1,0,0,7.4,20592,265,59,26.5,1735.9,13,0,0,0,0,0,6.8,17805,242,48,24.2,1443.6
0,0,15,4,3,0,0,0,6.8,17535,210,55,21,1581.7,13,7,9,1,1,0,7,18486,214,49,21.4,1687.6
0,0,11,3,3,0,1,0,7,19121,270,52,27,1586.1,14,5,7,1,0,0,7,19135,235,56,23.5,1626.7
1,0,16,7,7,1,0,0,7,18991,238,43,23.8,1635.5,10,3,2,0,0,0,7,17740,216,59,21.6,1521.2
1,0,55,11,13,0,0,0,7,18622,225,56,22.5,1833.3,12,9,9,1,0,0,7.2,18356,205,44,20.5,1759.7
0,1,9,2,3,0,0,0,6.8,16952,196,68,19.6,1456.2,12,11,12,1,0,0,7.4,20702,259,48,25.9,1937.8
1,0,13,11,13,1,1,0,7.6,20488,236,57,23.6,1967.7,32,6,12,0,0,0,6.4,16539,208,32,20.8,1570
1,0,16,11,14,0,0,0,7,18395,217,37,21.7,1879.3,15,7,8,1,0,0,6.4,15038,174,37,17.4,1576.7
0,0,20,4,0,1,0,0,6.8,16422,190,51,19,1427.6,13,12,14,0,0,0,7.2,18848,224,40,22.4,1853.8
0,1,16,4,4,0,1,1,6.8,17831,227,46,22.7,1680.8,14,1,0,1,0,0,6.8,17059,248,53,24.8,1433.2
0,0,13,3,3,0,0,0,6.6,16448,217,41,21.7,1500.2,37,9,10,1,1,0,7.4,19654,224,55,22.4,1854.7
0,0,13,4,5,0,1,0,6.4,15677,173,49,17.3,1435.4,27,9,13,1,0,0,7,18656,213,55,21.3,1867.8
1,0,9,5,6,1,0,0,7.2,19262,223,63,22.3,1592.6,6,6,5,0,0,0,7.4,20099,218,46,21.8,1642.2
0,0,16,3,5,0,0,0,6.6,16162,241,38,24.1,1474.2,14,5,6,1,0,0,7,17604,226,62,22.6,1636.2
1,1,14,6,8,0,0,0,6.8,17069,201,48,20.1,1648.1,11,10,12,1,0,0,7.2,18676,198,44,19.8,1781.5
0,1,33,9,5,0,0,0,7,17660,194,32,19.4,1630.7,17,8,10,0,0,0,6.8,17877,215,44,21.5,1710.3
1,1,21,6,3,1,0,0,7.2,19120,238,44,23.8,1656.9,14,2,3,0,0,0,6.6,17316,233,60,23.3,1517.1
1,1,15,5,5,0,0,0,7,19067,229,63,22.9,1732.2,14,3,4,0,0,0,6.4,17129,197,32,19.7,1431.7
0,1,14,3,2,0,0,0,6.8,16559,222,40,22.2,1471.1,14,8,6,0,0,0,7.2,19846,238,54,23.8,1786.7
1,0,15,3,3,1,1,0,7.2,18511,268,55,26.8,1600.9,14,5,7,0,0,0,6.8,18128,246,46,24.6,1648.2
0,0,12,5,4,0,0,0,6.4,16437,196,36,19.6,1510.2,18,10,12,0,1,0,7,18719,225,49,22.5,1849.9
0,0,35,6,5,0,0,0,6.8,17298,222,28,22.2,1549.9,9,9,12,1,0,0,7,18812,204,59,20.4,1743.6
1,1,35,10,10,0,0,0,7.2,19319,218,48,21.8,1845.6,9,4,3,0,0,0,6.8,16658,193,47,19.3,1469.1
0,1,10,5,5,1,0,0,7,17413,224,52,22.4,1576.7,14,2,3,0,1,0,7,18103,250,48,25,1538.3
1,1,12,11,12,1,0,0,7.2,19229,223,40,22.3,1889,15,5,4,0,0,0,7.2,18547,230,47,23,1618.2
0,1,15,4,3,0,0,0,7,17696,209,42,20.9,1490.1,12,8,7,0,0,0,7.2,19158,224,52,22.4,1732.8
1,1,17,6,7,1,0,0,7.4,19346,245,45,24.5,1678.5,46,3,2,0,0,0,7,18662,211,68,21.1,1488.4
1,0,36,10,15,1,0,0,7.2,18509,235,60,23.5,1878.6,15,5,8,0,1,0,6.8,16810,221,40,22.1,1630.6
0,0,10,1,2,0,1,0,6.6,16272,219,52,21.9,1472.7,12,10,15,1,0,0,7,18739,248,31,24.8,1830.8
1,1,32,10,14,1,1,0,7.2,18763,200,55,20,1800.9,11,5,5,0,0,0,6.8,17385,212,52,21.2,1509.8
0,0,12,1,2,0,1,0,6.8,17366,224,50,22.4,1452.6,13,4,4,1,0,0,7,18736,241,53,24.1,1577.1
0,0,15,8,8,1,0,0,6.8,17397,212,50,21.2,1662.7,12,6,6,0,1,0,7,17894,209,53,20.9,1646.1
0,0,13,1,1,0,0,0,6.4,15488,169,56,16.9,1307.5,13,6,5,0,0,1,7.2,18603,270,48,27,1938.4
0,0,15,5,4,0,0,0,6.8,17502,214,35,21.4,1610.5,140,11,5,1,0,0,7.6,20057,208,52,20.8,1815.2
0,1,14,3,6,0,0,0,6.8,16677,213,49,21.3,1478.2,17,4,4,1,0,0,7,18186,238,56,23.8,1624.6
1,1,11,5,4,1,1,0,7,18189,217,52,21.7,1588.9,36,3,4,0,0,0,7.2,18491,215,52,21.5,1501.5
0,1,10,2,3,1,0,0,6.8,17387,250,43,25,1515.8,35,5,9,0,0,0,6.8,17204,243,24,24.3,1578.5
0,0,13,3,4,0,0,0,6.8,17578,227,54,22.7,1507.3,9,3,3,0,0,0,6.8,17870,251,46,25.1,1540.7
0,1,16,7,5,1,0,0,7.2,18785,240,52,24,1712.5,14,8,13,0,0,0,7,17575,177,48,17.7,1667.6
0,0,15,6,6,0,0,0,6.6,16818,209,49,20.9,1637.7,20,9,14,0,0,0,6.6,16891,200,32,20,1715.7
0,0,18,4,4,0,1,0,7.4,18421,234,65,23.4,1588.8,14,6,7,0,0,0,7,17357,217,32,21.7,1609.3
0,0,16,2,3,0,0,0,6.8,17356,226,60,22.6,1441.4,12,3,3,0,0,0,7,18941,268,56,26.8,1614.5
0,0,31,10,9,1,0,0,7,18315,219,53,21.9,1832.9,45,9,11,0,0,0,7.2,18503,194,48,19.4,1738.2
0,1,13,6,10,0,0,0,6.8,16720,215,34,21.5,1624.5,15,7,5,1,0,0,6.8,17831,207,47,20.7,1695.8
1,1,13,3,2,1,0,0,6.8,17683,223,56,22.3,1612,12,4,3,0,0,0,7.2,18823,207,46,20.7,1494.9
0,1,8,5,8,0,0,0,6.4,16604,191,52,19.1,1554.8,15,7,9,1,0,0,6.8,16911,196,40,19.6,1600.7
1,1,17,8,12,0,0,0,7.2,18495,209,44,20.9,1743.2,8,2,4,1,0,0,6.6,17107,216,64,21.6,1475.9
1,1,15,9,10,1,0,0,6.8,17350,207,36,20.7,1692.2,11,7,3,0,0,0,7.2,19025,221,48,22.1,1717.3
0,1,25,5,5,0,0,0,7.2,18818,245,49,24.5,1614.2,13,2,2,1,1,0,6.8,18184,277,58,27.7,1560.8
0,0,9,2,2,1,0,0,6.6,17694,211,60,21.1,1463,11,8,7,0,0,0,7.4,19942,271,47,27.1,1863.5
1,1,12,2,1,1,1,0,7,18134,239,64,23.9,1513.1,15,4,5,0,0,0,6.8,18048,216,44,21.6,1544.9
0,1,12,8,7,0,1,0,7.2,18512,203,59,20.3,1769.7,13,5,5,1,0,0,6.6,16394,165,50,16.5,1501.5
0,1,13,4,5,1,0,0,7,17653,244,47,24.4,1611.6,8,3,2,0,0,0,6.4,15890,191,48,19.1,1402.4
1,0,15,10,9,0,0,0,7.4,19949,228,52,22.8,1848.5,15,7,6,0,0,0,7.2,17801,187,43,18.7,1618.5
1,1,12,6,4,1,0,0,7,18593,241,44,24.1,1698,14,3,5,0,0,0,6.6,17247,188,54,18.8,1433.8
1,1,14,5,6,0,0,0,6.8,17494,236,46,23.6,1706.6,10,4,2,1,0,0,7,17274,172,67,17.2,1423.3
0,1,14,8,9,0,0,0,6.6,17447,214,40,21.4,1720.2,11,8,9,1,0,0,7,18506,214,71,21.4,1753.8
0,0,12,1,2,1,0,0,6.6,16461,214,55,21.4,1470.2,12,8,7,0,0,1,7.6,20174,289,46,28.9,1983.8
1,0,12,13,11,0,0,0,7.4,19886,238,40,23.8,1869.2,11,7,11,0,0,0,6.6,16307,215,36,21.5,1682
0,0,12,11,13,1,0,0,6.8,16837,182,56,18.2,1854.9,11,13,17,0,1,1,6.8,17287,201,40,20.1,1959.7
1,0,13,4,3,1,0,0,7.2,18390,242,59,24.2,1585.9,39,5,10,0,0,0,7.2,19322,222,61,22.2,1594.7
1,0,13,4,5,0,0,0,7,18226,224,56,22.4,1604.4,16,9,6,0,0,0,7.2,19234,243,28,24.3,1747.1
1,0,12,8,6,0,1,0,6.8,16613,180,37,18,1594.1,12,11,15,0,0,0,6.8,18216,219,40,21.9,1838.1
0,1,20,5,4,0,0,0,6.6,16844,229,39,22.9,1567.5,12,9,12,1,0,0,7.2,19100,215,56,21.5,1728.9
1,0,13,4,2,1,0,0,6.8,17438,234,60,23.4,1568.2,14,7,6,0,0,0,6.8,17365,213,51,21.3,1675.7
1,1,53,7,7,1,1,0,6.8,17154,190,44,19,1584.3,15,8,15,0,0,0,6.8,18458,196,48,19.6,1764.2
1,1,16,12,11,1,0,0,7.4,19855,201,48,20.1,1824.8,9,3,3,0,0,0,6.4,16624,201,47,20.1,1495.2
1,0,10,4,3,0,0,0,7,18073,201,68,20.1,1533.3,14,7,5,1,0,0,6.8,18016,236,48,23.6,1727.5
1,1,13,8,10,1,0,0,7.2,18253,246,31,24.6,1749.6,10,4,3,0,0,0,7,18006,229,60,22.9,1548.3
1,1,12,12,15,1,1,0,7,18530,221,52,22.1,1980.9,16,8,11,0,0,0,6.8,17320,166,45,16.6,1623.5
1,1,18,13,9,1,0,0,7,19021,246,36,24.6,1932.9,31,3,5,0,1,0,6,13988,142,56,14.2,1332.9
0,0,16,5,2,0,0,1,6.2,14986,193,36,19.3,1560,12,9,9,0,1,1,6.8,17306,232,46,23.2,1872.8
1,0,13,4,1,1,1,0,7.2,18889,274,50,27.4,1629.2,14,4,2,0,0,0,7,17830,220,50,22,1506.3
0,1,17,5,6,0,1,0,7,18225,269,51,26.9,1767.7,12,10,9,1,0,0,6.6,16925,173,44,17.3,1639.2
0,0,23,5,6,0,0,0,6.8,17635,176,48,17.6,1514.1,10,10,8,1,0,0,7.2,19020,238,36,23.8,1841.5
0,0,13,5,1,0,0,0,7,17306,212,47,21.2,1489.7,12,8,9,1,0,0,6.8,16981,191,46,19.1,1666.7
1,1,44,8,14,1,0,0,7,18610,211,55,21.1,1752,11,3,4,0,0,0,6.8,17720,250,52,25,1562.8
0,1,17,8,9,0,0,0,7,18932,222,55,22.2,1716.4,14,7,7,0,0,0,6.8,18030,215,55,21.5,1663.9
0,1,11,5,8,1,0,0,6.6,17033,234,44,23.4,1599.9,11,6,8,0,0,0,7,17531,226,48,22.6,1641.4
1,0,9,2,1,0,0,0,6.8,17517,234,48,23.4,1454.2,13,6,4,1,0,0,7,19102,229,56,22.9,1629.3
1,1,10,14,10,0,1,1,6.6,17976,194,50,19.4,2022.5,15,6,6,1,0,0,6.6,15518,189,40,18.9,1577.2
0,1,13,11,10,1,0,0,7,18175,199,56,19.9,1820.3,27,6,2,0,0,0,6.8,17734,224,52,22.4,1681
1,0,15,6,4,1,1,0,7.2,18618,253,52,25.3,1678.7,14,5,10,0,0,0,7.2,18464,197,75,19.7,1625.3
0,1,17,2,2,0,0,0,6.8,16588,226,54,22.6,1495.9,13,11,18,1,0,0,7.4,18834,203,53,20.3,1826
1,0,15,4,4,1,1,0,6.8,16489,190,64,19,1513.2,14,7,7,0,0,0,7.2,18512,242,44,24.2,1715.4
0,0,11,3,4,0,0,0,7,17848,252,46,25.2,1635.4,49,6,7,1,0,0,6.8,18020,202,55,20.2,1617.8
0,0,13,2,2,0,1,0,6.8,17192,205,52,20.5,1465.2,11,5,3,1,0,0,6.8,17751,210,52,21,1511
0,1,26,4,7,0,0,0,6.8,17540,182,61,18.2,1533.1,51,2,1,1,0,0,7.2,18116,216,54,21.6,1465.5
1,0,15,6,5,1,0,0,7.2,18755,218,71,21.8,1700.2,8,4,0,0,1,0,6.4,15416,210,35,21,1446.6
1,0,52,7,10,0,0,0,6.8,16771,189,44,18.9,1630.8,36,11,9,0,1,0,7.4,19555,200,58,20,1805.9
1,0,13,7,9,0,0,0,6.8,16826,198,45,19.8,1628.2,14,10,10,1,1,0,6.8,18293,201,47,20.1,1779.8
0,1,12,3,3,0,0,0,6.4,15832,162,48,16.2,1411,13,7,3,0,0,0,6.8,18078,228,47,22.8,1667.6
0,1,83,4,5,0,0,0,7,17467,226,47,22.6,1542.6,13,8,4,1,0,0,7.4,20145,251,60,25.1,1744.9
0,0,11,5,4,0,1,0,6.8,17562,222,51,22.2,1598.3,14,6,8,0,0,0,6.8,17383,189,48,18.9,1625.9
1,1,17,7,5,1,1,0,7.2,18563,211,60,21.1,1680.1,8,4,3,0,0,0,6.8,16729,200,43,20,1522.7
1,0,20,6,10,0,0,0,7.2,19142,232,54,23.2,1714.1,13,3,1,1,0,0,6.8,16952,206,56,20.6,1476.3
0,1,14,4,4,0,0,0,7,17694,195,48,19.5,1512.2,9,9,10,1,1,0,7.4,20212,235,68,23.5,1834.5
0,0,11,5,7,0,0,0,7,19372,238,63,23.8,1687.8,35,5,8,1,0,0,7,17957,214,56,21.4,1607
1,1,38,8,8,0,0,0,7,18615,238,45,23.8,1827.4,15,2,6,0,0,0,6.4,15790,201,51,20.1,1447.1
0,0,14,2,3,0,0,0,6.8,17054,194,48,19.4,1417.6,14,8,7,1,0,0,7.2,18896,228,56,22.8,1753.6
1,0,13,6,9,0,0,0,7.2,19231,243,64,24.3,1754.9,17,2,1,0,1,0,6.8,17826,248,44,24.8,1515.2
0,1,11,5,7,0,0,0,6.6,16758,217,51,21.7,1604.9,12,8,9,0,0,0,7,18586,187,43,18.7,1693.2
0,1,10,1,1,0,0,0,6.4,15893,229,32,22.9,1401.7,37,4,5,1,1,0,6.8,18371,231,56,23.1,1665.5
1,1,16,14,16,0,0,0,7.8,21898,218,56,21.8,2013.9,12,3,5,0,0,0,6.6,16478,223,40,22.3,1510.4
0,1,17,5,5,0,0,0,7,17777,234,60,23.4,1665.9,14,8,7,1,1,0,7,18676,217,59,21.7,1766.2
0,1,14,5,4,0,0,0,6.8,18165,227,56,22.7,1597.5,15,8,10,1,0,0,7.2,19316,225,52,22.5,1793.8
0,0,30,6,7,0,0,0,7.2,18284,221,66,22.1,1672.8,11,7,8,1,0,0,7.4,19755,248,55,24.8,1779.9
1,1,14,6,9,0,0,0,7,18761,227,57,22.7,1669.3,12,5,7,0,0,0,7,17671,237,36,23.7,1579.6
1,1,18,5,4,1,1,0,6.8,17913,228,56,22.8,1592.5,17,2,2,0,0,0,6.8,16621,213,46,21.3,1397.9
0,0,18,8,5,0,1,0,6.8,17433,193,54,19.3,1676.3,15,8,6,1,0,0,7.2,18873,183,58,18.3,1698.2
1,1,16,6,7,0,0,0,6.8,18660,239,44,23.9,1685.2,8,4,7,0,0,0,6.8,17329,213,54,21.3,1526.4
0,0,13,2,3,0,0,0,7,18134,234,42,23.4,1495,13,6,6,1,0,0,7,18857,229,49,22.9,1683.9
1,0,16,2,2,1,0,0,6.8,17436,195,72,19.5,1486.3,13,4,4,0,0,0,6.8,17004,223,36,22.3,1558.3
0,1,14,3,2,0,0,0,7,18223,220,68,22,1585.3,17,12,8,1,1,0,7.6,20201,205,56,20.5,1824.1
0,0,12,3,1,0,0,0,6,14121,167,46,16.7,1342.8,14,13,10,1,0,0,7,18907,218,44,21.8,1909.6
1,0,16,7,8,1,0,0,7,18283,238,58,23.8,1757,15,8,11,0,0,0,6.8,16790,176,48,17.6,1704.3
1,1,13,6,3,0,1,0,7,17961,232,53,23.2,1656.1,51,4,4,1,0,0,7,18691,191,55,19.1,1506.5
0,0,18,8,4,0,0,0,6.4,15375,142,40,14.2,1507,17,14,12,1,1,0,7,18448,193,48,19.3,1931.5
0,1,14,10,17,1,0,0,7.2,18615,202,34,20.2,1919,10,5,8,0,1,0,6.4,16205,224,48,22.4,1580.4
0,0,16,3,1,0,0,0,6.6,16844,200,48,20,1426.9,14,8,10,1,0,0,7.2,19010,235,53,23.5,1741.4
0,0,13,1,0,1,0,0,6.8,17511,239,59,23.9,1491.6,15,5,8,0,0,0,6.8,17526,251,33,25.1,1624.1
1,0,14,5,7,1,1,0,7,17637,231,56,23.1,1625.6,10,8,9,0,0,0,7,18781,243,48,24.3,1787.9
1,0,13,3,3,1,0,0,7,17617,221,52,22.1,1523.1,18,3,0,0,0,0,6.8,16858,223,37,22.3,1415.5
1,0,15,7,9,1,0,0,6.6,16577,173,36,17.3,1607,14,10,6,0,0,0,6.6,17244,211,42,21.1,1722.6
0,0,14,3,2,0,1,0,6.8,17935,228,61,22.8,1541.6,10,3,5,0,0,0,6.8,17944,220,53,22,1496.6
1,1,9,7,4,0,1,2,7,18857,246,47,24.6,1903.6,10,5,4,0,0,0,5.8,14390,164,28,16.4,1467.3
1,1,14,11,13,1,0,0,7.2,19670,220,52,22,1821.4,13,6,6,0,0,0,6.6,16785,228,34,22.8,1595.2
0,1,17,6,7,0,0,0,6.8,18068,212,63,21.2,1743,13,9,9,0,0,0,7.2,17881,205,60,20.5,1779.7
1,0,13,6,7,0,0,0,7.2,19041,228,39,22.8,1659,10,3,2,1,0,0,6.8,16961,224,66,22.4,1537.6
1,1,12,4,6,1,0,0,6.8,17062,217,48,21.7,1550.8,15,1,0,0,0,0,6.8,17399,223,47,22.3,1378
1,1,24,6,4,0,0,0,7,19024,218,72,21.8,1678.9,16,5,5,1,0,0,7,18107,213,52,21.3,1583
1,1,72,5,6,0,1,0,7,18210,230,60,23,1629.8,12,5,5,1,0,0,6.8,17887,209,50,20.9,1537.4
1,1,15,12,13,1,0,0,7.4,20189,251,37,25.1,1932,13,2,2,0,0,0,6.8,17063,206,52,20.6,1477.6
0,0,11,4,4,1,1,0,6.6,16530,210,45,21,1492.6,30,11,12,0,0,1,7.4,19513,218,49,21.8,1977.3
1,1,77,9,17,1,0,0,7.4,18327,220,47,22,1749.6,15,3,2,0,1,0,6.8,17658,224,57,22.4,1564.7
1,0,14,7,7,0,0,0,6.4,15795,152,36,15.2,1517.7,39,11,9,0,0,0,7.2,18484,218,43,21.8,1906.8
0,1,9,6,8,0,0,0,7,18038,231,40,23.1,1702.5,12,9,9,1,0,0,7.4,19980,232,57,23.2,1833.9
1,1,14,9,14,0,0,0,7.2,18324,223,48,22.3,1820.3,45,5,5,0,0,0,6.8,18233,216,48,21.6,1548.5
0,0,11,3,3,0,0,0,7,17505,217,52,21.7,1516,6,8,12,1,1,0,7.2,18773,227,64,22.7,1733.4
1,1,14,4,2,1,0,0,7,18188,228,48,22.8,1530.4,35,1,1,0,0,0,6.8,17468,215,56,21.5,1421.1
1,0,11,11,8,0,0,0,6.8,17699,192,52,19.2,1750.3,47,10,13,0,0,0,7,18137,210,42,21,1771.8
1,1,13,7,10,0,1,0,6.4,15869,226,33,22.6,1646.8,49,6,6,1,0,0,6.8,17026,228,54,22.8,1583.3
1,0,16,10,10,0,0,0,7.2,18221,219,38,21.9,1903.5,10,10,10,0,1,1,6.6,17012,208,31,20.8,1891.5
1,0,17,10,11,1,0,0,7.2,18554,219,60,21.9,1841.3,9,9,12,0,0,0,6.8,17893,230,36,23,1821.9
1,1,14,9,21,1,0,0,7.2,18925,263,51,26.3,1847,14,2,1,0,0,0,6.8,17347,238,52,23.8,1488.9
0,0,13,6,9,0,0,0,6.6,16699,191,38,19.1,1629.1,144,13,12,0,0,0,7,19260,223,39,22.3,1991.3
1,1,42,6,9,1,0,0,6.8,17430,210,51,21,1630.1,15,6,11,0,1,0,6.8,17118,210,59,21,1660.4
0,0,13,9,7,1,0,0,7,18225,196,60,19.6,1718.3,17,8,10,0,0,0,7,18530,247,56,24.7,1847.8
0,0,39,1,1,0,0,0,6.8,16819,174,48,17.4,1336.1,14,5,4,1,1,0,7,18699,219,48,21.9,1636.7
1,1,36,2,4,0,1,0,6.8,17246,214,56,21.4,1480.7,11,1,1,1,0,0,6.6,16875,197,52,19.7,1371.7
1,0,13,4,1,1,0,0,7,18358,217,70,21.7,1519.5,13,3,2,0,0,0,6.4,16564,228,35,22.8,1487.1
1,1,9,3,2,0,0,0,6.6,17345,215,48,21.5,1478.8,17,7,6,1,0,0,7.2,19793,233,65,23.3,1681.3
0,1,35,7,8,0,0,0,6.6,17328,203,47,20.3,1660.4,13,8,11,1,0,0,7,18235,201,55,20.1,1702
0,1,11,4,2,0,1,0,7.2,18861,232,51,23.2,1566.1,25,4,5,1,0,0,6.8,17707,202,66,20.2,1559.9
0,1,10,5,3,0,0,0,6.6,17235,221,64,22.1,1625.9,32,7,12,1,0,0,7.2,18576,200,44,20,1632.6
